Identifier,languageCode,countryCode,site,CompetitorModelNumber,curbAdapter,phase,alliedMatchId,GEAModelNumber,associatedProductId
c1a66cdbf6a8d0c5525cb0a0df352483,en,US,91b8f8a911bff655d08192b7e34f37d1,PAB075N2S,,,56,ZCD074S5,4
c7eb16103e2a863f38d8c39e5d8af346,en,US,91b8f8a911bff655d08192b7e34f37d1,RAS072H,no Transition Curb needed,,56,ZCD074S5,4
eab3d23eabec960dadb38e2eb29d5ae8,en,US,91b8f8a911bff655d08192b7e34f37d1,P6SP-072DA,,,56,ZCD074S5,4
ec56f570943a10e8ee74d411d29b044e,en,US,91b8f8a911bff655d08192b7e34f37d1,PAB075N2L,,,56,ZCD074S5,4
6241b3764c6cf4d62c2033e2e79164d9,en,US,91b8f8a911bff655d08192b7e34f37d1,ZJ078C,,,56,ZCD074S5,4
65cfd24bc5d4c120088f471cf37c40fa,en,US,91b8f8a911bff655d08192b7e34f37d1,TCD075A,,,56,ZCD074S5,4
75f011535b78e3c57d7feeb01e3ad276,en,US,91b8f8a911bff655d08192b7e34f37d1,ZE072C00,10L32,,56,ZCD074S5,4
7fc0fec78c93682e2e5cd2acb1028659,en,US,91b8f8a911bff655d08192b7e34f37d1,TCD075B,,,56,ZCD074S5,4
88526a8007cea817827dcd6f9bd3616e,en,US,91b8f8a911bff655d08192b7e34f37d1,TCD075C,,,56,ZCD074S5,4
0b3bb584aa82d121f1a568de561aa03c,en,US,91b8f8a911bff655d08192b7e34f37d1,RAS072S,no Transition Curb needed,,56,ZCD074S5,4
7ec6aa8c4a51f5361eb1a2fca50c75d5,en,US,91b8f8a911bff655d08192b7e34f37d1,50TM006,no Transition Curb needed,,55,ZCD060S5,4
a16fa807fcf0680d325a2c7a12451dad,en,US,91b8f8a911bff655d08192b7e34f37d1,50CD006-1,,,55,ZCD060S5,4
d850e18d171028ec56c3799181954ec3,en,US,91b8f8a911bff655d08192b7e34f37d1,CPC060020,,,55,ZCD060S5,4
9d5563529feb72e00bdc419f107eb860,en,US,91b8f8a911bff655d08192b7e34f37d1,RAH060H,no Transition Curb needed,,55,ZCD060S5,4
7cd7f68101f21db41b55b9d6c8661802,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYE06T,no Transition Curb needed,,55,ZCD060S5,4
0bdf36d5ac9d4529be21d77cc225c006,en,US,91b8f8a911bff655d08192b7e34f37d1,50CD006-3,,,55,ZCD060S5,4
3e63ec16fcb688798d5bcaeb1e3222fb,en,US,91b8f8a911bff655d08192b7e34f37d1,50CD006-5,,,55,ZCD060S5,4
7be4c1f7a1efaf527141108303409b09,en,US,91b8f8a911bff655d08192b7e34f37d1,50CH006-3,Horizontal Only,,55,ZCD060S5,4
8ef1d128cd0a715645f7e66343ff9e91,en,US,91b8f8a911bff655d08192b7e34f37d1,50CH006-5,Horizontal Only,,55,ZCD060S5,4
a11dcf004883ba26d6147788362cdb75,en,US,91b8f8a911bff655d08192b7e34f37d1,50DG006-1,,,55,ZCD060S5,4
a7dd411269e7e0269abb5d3d6c8a805d,en,US,91b8f8a911bff655d08192b7e34f37d1,50DA006110,Ducting Transition may be required.,,55,ZCD060S5,4
bc58309447df32b65cac9ff51b8a28e8,en,US,91b8f8a911bff655d08192b7e34f37d1,50CH006-1,Horizontal Only,,55,ZCD060S5,4
3bc277f0d29f537a1cfd249368528b19,en,US,91b8f8a911bff655d08192b7e34f37d1,50CD006-6,,,55,ZCD060S5,4
5c35c1e102b85c8d5e5f0404c18a4330,en,US,91b8f8a911bff655d08192b7e34f37d1,50CH006-6,Horizontal Only,,55,ZCD060S5,4
ce7f3dce3804a1b4602f140a2fd4dce4,en,US,91b8f8a911bff655d08192b7e34f37d1,50DA006510,Ducting Transition may be required.,,55,ZCD060S5,4
cffebe99dcff76d18a66fc482e102a1c,en,US,91b8f8a911bff655d08192b7e34f37d1,50DA006610,Ducting Transition may be required.,,55,ZCD060S5,4
f601cbfd8ca9c5256beec89c00aa3fe3,en,US,91b8f8a911bff655d08192b7e34f37d1,50DA006400,Ducting Transition may be required.,,55,ZCD060S5,4
f872a08f739d56e880315aba43b9f653,en,US,91b8f8a911bff655d08192b7e34f37d1,50DA006310,Ducting Transition may be required.,,55,ZCD060S5,4
6ccc14962f774af199a55a5d5f08df6b,en,US,91b8f8a911bff655d08192b7e34f37d1,50DP006-6,,,55,ZCD060S5,4
b632c6e2d1ba9deb977355d515039a1f,en,US,91b8f8a911bff655d08192b7e34f37d1,50DG006-6,,,55,ZCD060S5,4
22bd4818656aa2b4081031716180a5b9,en,US,91b8f8a911bff655d08192b7e34f37d1,50DP006-1,,,55,ZCD060S5,4
24560727337199df3891187861fd1337,en,US,91b8f8a911bff655d08192b7e34f37d1,50DG006-5,,,55,ZCD060S5,4
26d35fc805985fc980d4594e7f0cbf37,en,US,91b8f8a911bff655d08192b7e34f37d1,50DG006-3,,,55,ZCD060S5,4
422df089d00343e2a437c147325372e7,en,US,91b8f8a911bff655d08192b7e34f37d1,50GS0603,,,55,ZCD060S5,4
4e3763dc70ff196d3bbb09c45540ac0b,en,US,91b8f8a911bff655d08192b7e34f37d1,50GS0605,,,55,ZCD060S5,4
5b76b1a3deb7c53eac5026bf11417cec,en,US,91b8f8a911bff655d08192b7e34f37d1,50DJ006,no Transition Curb needed,,55,ZCD060S5,4
ce280b06ead91c74f7f178aec99d5146,en,US,91b8f8a911bff655d08192b7e34f37d1,50DP006-3,,,55,ZCD060S5,4
fc0fc5ccf8b59b74cf5b625de6cfeb20,en,US,91b8f8a911bff655d08192b7e34f37d1,50DP006-5,,,55,ZCD060S5,4
729b8f4728008eb92ee564644d389a2c,en,US,91b8f8a911bff655d08192b7e34f37d1,50KC-A06A0,no Transition Curb needed,,55,ZCD060S5,4
879021091d61dcbcc3e0e8dcf224b2a0,en,US,91b8f8a911bff655d08192b7e34f37d1,50TC-B06,no Transition Curb needed,,55,ZCD060S5,4
0688bbc3683db3111d7240336f940672,en,US,91b8f8a911bff655d08192b7e34f37d1,50TC-E06,no Transition Curb needed,,55,ZCD060S5,4
20e67197b548443a4e017a8e9fc8371b,en,US,91b8f8a911bff655d08192b7e34f37d1,50KC-A06A2,no Transition Curb needed,,55,ZCD060S5,4
28971bb947ac8aa4b00604fd59bc1b53,en,US,91b8f8a911bff655d08192b7e34f37d1,50HJ006,no Transition Curb needed,,55,ZCD060S5,4
2cf4d7ef8dc10464d7f422ada64b8b8f,en,US,91b8f8a911bff655d08192b7e34f37d1,50GS0606,,,55,ZCD060S5,4
2e5f3d58571a4c3b6744f451b602a775,en,US,91b8f8a911bff655d08192b7e34f37d1,50KC-A06A1,no Transition Curb needed,,55,ZCD060S5,4
502af6ab74ad4598f724b873c64edd5f,en,US,91b8f8a911bff655d08192b7e34f37d1,50TC-A06,no Transition Curb needed,,55,ZCD060S5,4
c869b3fac4b4b7e468dbf7024eddd95e,en,US,91b8f8a911bff655d08192b7e34f37d1,50KC-A06A3,no Transition Curb needed,,55,ZCD060S5,4
d09a063d7acd4c828c2b32c47856aa66,en,US,91b8f8a911bff655d08192b7e34f37d1,50LJ006,no Transition Curb needed,,55,ZCD060S5,4
d40836a2e04b000addf85c8c91a4e78a,en,US,91b8f8a911bff655d08192b7e34f37d1,50TC-D06,no Transition Curb needed,,55,ZCD060S5,4
6175b78d3dd13a84fb667107d253370f,en,US,91b8f8a911bff655d08192b7e34f37d1,551BJX060,no Transition Curb needed,,55,ZCD060S5,4
67bbc0d690723a1f4ffdd0ddcf654caa,en,US,91b8f8a911bff655d08192b7e34f37d1,551BPX060,no Transition Curb needed,,55,ZCD060S5,4
8878d8dd3a1544ccccfa8a4029b8a688,en,US,91b8f8a911bff655d08192b7e34f37d1,50TCB06,no Transition Curb needed,,55,ZCD060S5,4
a51a88ea0abd64862c8ee10dbfa2436f,en,US,91b8f8a911bff655d08192b7e34f37d1,50TCD06,no Transition Curb needed,,55,ZCD060S5,4
128d8304680d5d31a971792239ae9e2c,en,US,91b8f8a911bff655d08192b7e34f37d1,50TFF006,no Transition Curb needed,,55,ZCD060S5,4
46ddee5182370378b458d3ca705b418f,en,US,91b8f8a911bff655d08192b7e34f37d1,551BEX060,no Transition Curb needed,,55,ZCD060S5,4
5bc8642b809e7dc5f4d28073cd7feffb,en,US,91b8f8a911bff655d08192b7e34f37d1,50TCA06,no Transition Curb needed,,55,ZCD060S5,4
ecbc08b7483980d5008f8909b80b2521,en,US,91b8f8a911bff655d08192b7e34f37d1,50TJ006,no Transition Curb needed,,55,ZCD060S5,4
f37d590f3643d686d9e0e8483f986dd3,en,US,91b8f8a911bff655d08192b7e34f37d1,50TCE06,no Transition Curb needed,,55,ZCD060S5,4
69e5a4ec3035e27c15748a64667bb46c,en,US,91b8f8a911bff655d08192b7e34f37d1,551JT06,no Transition Curb needed,,55,ZCD060S5,4
7653ad192ca6da0dd767c0ddf7b02dac,en,US,91b8f8a911bff655d08192b7e34f37d1,558CTX060,no Transition Curb needed,,55,ZCD060S5,4
7f2fe326b32ce961c2b5c0654c74bf10,en,US,91b8f8a911bff655d08192b7e34f37d1,558CBX060,no Transition Curb needed,,55,ZCD060S5,4
96dcd2652a193f9c983d9069166a3007,en,US,91b8f8a911bff655d08192b7e34f37d1,558CJX060,no Transition Curb needed,,55,ZCD060S5,4
1ebe795fe9fc434544d9a67527101d7c,en,US,91b8f8a911bff655d08192b7e34f37d1,558CEX060,no Transition Curb needed,,55,ZCD060S5,4
38a3aea14d79a45313e9ec147a96cf2f,en,US,91b8f8a911bff655d08192b7e34f37d1,551JE06,no Transition Curb needed,,55,ZCD060S5,4
42dd58c2bfd88f5723a7029622a4ffa4,en,US,91b8f8a911bff655d08192b7e34f37d1,551JJ06,no Transition Curb needed,,55,ZCD060S5,4
4f450809909e60fab8ab54a6d1a3993f,en,US,91b8f8a911bff655d08192b7e34f37d1,551JP06,no Transition Curb needed,,55,ZCD060S5,4
54e8a20e0b419ce0ebeae4de53484ae9,en,US,91b8f8a911bff655d08192b7e34f37d1,558DEX060,no Transition Curb needed,,55,ZCD060S5,4
caa8dd4b5da7654e6668173be5ca001b,en,US,91b8f8a911bff655d08192b7e34f37d1,558CPX060,no Transition Curb needed,,55,ZCD060S5,4
e5e1b2a0ef534f70e521eec1ba782ea7,en,US,91b8f8a911bff655d08192b7e34f37d1,551BTX060,no Transition Curb needed,,55,ZCD060S5,4
653fca40103d8e6feb6793c286ec9fc8,en,US,91b8f8a911bff655d08192b7e34f37d1,558DTX060,no Transition Curb needed,,55,ZCD060S5,4
809c8f0c7bfc16b547787ac51e4dc0c7,en,US,91b8f8a911bff655d08192b7e34f37d1,558JE06,no Transition Curb needed,,55,ZCD060S5,4
8f6e377ffb4dffcbfef422c45547fb3c,en,US,91b8f8a911bff655d08192b7e34f37d1,558DPX060,no Transition Curb needed,,55,ZCD060S5,4
b2cdfee8e53a7e77528676b291766362,en,US,91b8f8a911bff655d08192b7e34f37d1,558FPX060,no Transition Curb needed,,55,ZCD060S5,4
b66a3223939a575c5add3a39fa3ee410,en,US,91b8f8a911bff655d08192b7e34f37d1,558FEX060,no Transition Curb needed,,55,ZCD060S5,4
b66e72f03a4f5e502d3a27757763f9e5,en,US,91b8f8a911bff655d08192b7e34f37d1,558FJX060,no Transition Curb needed,,55,ZCD060S5,4
1975b93f5d7ec5aee64c6a52d9bedc39,en,US,91b8f8a911bff655d08192b7e34f37d1,558FTX060,no Transition Curb needed,,55,ZCD060S5,4
f4eb3447e8f39c584d8cb33a78327e6f,en,US,91b8f8a911bff655d08192b7e34f37d1,558DJX060,no Transition Curb needed,,55,ZCD060S5,4
7e8b520de63799934e872387b776d4b6,en,US,91b8f8a911bff655d08192b7e34f37d1,558JP06,no Transition Curb needed,,55,ZCD060S5,4
9ccf584712562d53828b3ff6696fd93c,en,US,91b8f8a911bff655d08192b7e34f37d1,559JJ06,no Transition Curb needed,,55,ZCD060S5,4
1099e69cfdb4ef1f6c55301ddbc313a3,en,US,91b8f8a911bff655d08192b7e34f37d1,CHA15-651,,,55,ZCD060S5,4
280c57c32f9b8f9bb8049b2977f556a0,en,US,91b8f8a911bff655d08192b7e34f37d1,CHA16-060,31B67,,55,ZCD060S5,4
4468cff2cd3a16c1e0322a608e54742f,en,US,91b8f8a911bff655d08192b7e34f37d1,558JT06,no Transition Curb needed,,55,ZCD060S5,4
4fc4b5a3e466865bc4c46e49f1a637e2,en,US,91b8f8a911bff655d08192b7e34f37d1,559JT06,no Transition Curb needed,,55,ZCD060S5,4
5bbd32e06ca798d44eb12a88746a8e7c,en,US,91b8f8a911bff655d08192b7e34f37d1,558JJ06,no Transition Curb needed,,55,ZCD060S5,4
d447b134a559b184b5bd7926db8b5469,en,US,91b8f8a911bff655d08192b7e34f37d1,559JE06,no Transition Curb needed,,55,ZCD060S5,4
e6d3883568140c6fb97a1fd18093949d,en,US,91b8f8a911bff655d08192b7e34f37d1,CHA16-651,31B67,,55,ZCD060S5,4
f8a3ee55e229a7255313e1e67fa5aca6,en,US,91b8f8a911bff655d08192b7e34f37d1,559JP06,no Transition Curb needed,,55,ZCD060S5,4
69c5f3fdda94fbc3be39c29336dc27fb,en,US,91b8f8a911bff655d08192b7e34f37d1,CHA16-653,31B67,,55,ZCD060S5,4
a5414252d9263bbfff8a1ebe072a5f74,en,US,91b8f8a911bff655d08192b7e34f37d1,CPC060016,,,55,ZCD060S5,4
14658c46cdf4155355e73657770d71a1,en,US,91b8f8a911bff655d08192b7e34f37d1,CPC060,,,55,ZCD060S5,4
2fcda7884c7427b3bef1c739d8a973e1,en,US,91b8f8a911bff655d08192b7e34f37d1,CPC060010,,,55,ZCD060S5,4
548ef8c0f867e676e0f80949351527f2,en,US,91b8f8a911bff655d08192b7e34f37d1,CPC060025,,,55,ZCD060S5,4
cbde159a2d2a5ea5fcfa7f2154561f91,en,US,91b8f8a911bff655d08192b7e34f37d1,CPC060030,,,55,ZCD060S5,4
cc4a0a6d21500694b3eccfe4e3e80121,en,US,91b8f8a911bff655d08192b7e34f37d1,CPC060015,,,55,ZCD060S5,4
d056bfbd69ee9b35d84f9275461a88b1,en,US,91b8f8a911bff655d08192b7e34f37d1,CHA24-653,31B66,,55,ZCD060S5,4
f4b2de2bac8af7b7438641cc43edad09,en,US,91b8f8a911bff655d08192b7e34f37d1,CPC060018,,,55,ZCD060S5,4
69c20f8fa1aec53b21141f59e11270fc,en,US,91b8f8a911bff655d08192b7e34f37d1,D1EE060A58,10L32,,55,ZCD060S5,4
a2fa5bf1109856cbcf9ef51d9aec1ba0,en,US,91b8f8a911bff655d08192b7e34f37d1,D1EE060A46,10L32,,55,ZCD060S5,4
0f5c9edc38fd1d203ad83d3eff6853b8,en,US,91b8f8a911bff655d08192b7e34f37d1,CPC060045,,,55,ZCD060S5,4
13c354b27f1e3c8e41c6f8320c6ae1e4,en,US,91b8f8a911bff655d08192b7e34f37d1,D1EE060A06,10L32,,55,ZCD060S5,4
27eaa38be798534f75e8810ee297a757,en,US,91b8f8a911bff655d08192b7e34f37d1,CPC060060,,,55,ZCD060S5,4
42d5f9598b1ba648a6680bf9d38ae2e9,en,US,91b8f8a911bff655d08192b7e34f37d1,D3CE060,10L32,,55,ZCD060S5,4
5245edbac3f08a1563ce429b0fbd8cb4,en,US,91b8f8a911bff655d08192b7e34f37d1,CPC060XXX,,,55,ZCD060S5,4
5d93aef6bfe66ad32819825bdb7c122f,en,US,91b8f8a911bff655d08192b7e34f37d1,CPC060031,,,55,ZCD060S5,4
cf913b660f6df54f5d8de365a465eb09,en,US,91b8f8a911bff655d08192b7e34f37d1,CPC060046,,,55,ZCD060S5,4
63e14f0138e3db3cd5376a4393ea822d,en,US,91b8f8a911bff655d08192b7e34f37d1,LCA060HG,31B66,,55,ZCD060S5,4
9315c2c7eeeff1c3c8bdeb3bfe714099,en,US,91b8f8a911bff655d08192b7e34f37d1,LCA060HJ,31B66,,55,ZCD060S5,4
ad27ae200f553702c74ac0d2910d0b3a,en,US,91b8f8a911bff655d08192b7e34f37d1,LCA060HY,31B66,,55,ZCD060S5,4
146f1289aa34598590f59fac8cf7bbd7,en,US,91b8f8a911bff655d08192b7e34f37d1,EBC060,,,55,ZCD060S5,4
2682f895cd25670082b48e4639d1264b,en,US,91b8f8a911bff655d08192b7e34f37d1,LCA060SG,31B66,,55,ZCD060S5,4
2a42af96b4d571c9cf9b04039e8e60f5,en,US,91b8f8a911bff655d08192b7e34f37d1,DCC060,,,55,ZCD060S5,4
2b23483b5f0dd5b77d8f3d161789f62b,en,US,91b8f8a911bff655d08192b7e34f37d1,LCA060,31B66,,55,ZCD060S5,4
47984836951091a850d835f0dc08e5c6,en,US,91b8f8a911bff655d08192b7e34f37d1,LCA060HP,31B66,,55,ZCD060S5,4
55b702cf1a772c6ce2367094c615e858,en,US,91b8f8a911bff655d08192b7e34f37d1,DJ060C00,10L32,,55,ZCD060S5,4
cfebf1e7f45132a5b077b675ae93eee4,en,US,91b8f8a911bff655d08192b7e34f37d1,LCA060SJ,31B66,,55,ZCD060S5,4
f288872d2886cd88de4f336ff538d801,en,US,91b8f8a911bff655d08192b7e34f37d1,DH060C00,10L32,,55,ZCD060S5,4
789208f729f85525c10a4c7a927bb55d,en,US,91b8f8a911bff655d08192b7e34f37d1,P3RA-060K,Ducting Transition may be required.,,55,ZCD060S5,4
8cb68cf7f32e6cfaa8d13e125e783dcd,en,US,91b8f8a911bff655d08192b7e34f37d1,LCA060SP,,,55,ZCD060S5,4
98f98aabd31f3d8b48013252dae947e5,en,US,91b8f8a911bff655d08192b7e34f37d1,PA13602-A,Ducting Transition may be required.,,55,ZCD060S5,4
1fe0c9fbba755439ecd85bff78aa17ab,en,US,91b8f8a911bff655d08192b7e34f37d1,PA13602-C,Ducting Transition may be required.,,55,ZCD060S5,4
2dc32735c495ac9ac1db4f1aadf48455,en,US,91b8f8a911bff655d08192b7e34f37d1,LCA060SY,31B66,,55,ZCD060S5,4
e717f4318d0c941a2e295aa6bf9c5d64,en,US,91b8f8a911bff655d08192b7e34f37d1,PA13602-B,Ducting Transition may be required.,,55,ZCD060S5,4
f257e4535ecc856a63d4986f21d60b7c,en,US,91b8f8a911bff655d08192b7e34f37d1,PAB060N2H,,,55,ZCD060S5,4
f73bce85042df1f9d24d29f383825ec1,en,US,91b8f8a911bff655d08192b7e34f37d1,PAB060N2L,,,55,ZCD060S5,4
f863765f35243272f25a1ce3c424c973,en,US,91b8f8a911bff655d08192b7e34f37d1,PAB060N2S,,,55,ZCD060S5,4
001188461d273fae6f73c605bda07ff9,en,US,91b8f8a911bff655d08192b7e34f37d1,PAE060S,no Transition Curb needed,,55,ZCD060S5,4
7734b1dde8cbb31f3de8cbf128d944ab,en,US,91b8f8a911bff655d08192b7e34f37d1,PAH060K,no Transition Curb needed,,55,ZCD060S5,4
143c116d3590483ba26128c5b4fed82f,en,US,91b8f8a911bff655d08192b7e34f37d1,PAK060K000,,,55,ZCD060S5,4
577d1b93cd4d0f0771c71daa5d5d57b2,en,US,91b8f8a911bff655d08192b7e34f37d1,RAH060L,no Transition Curb needed,,55,ZCD060S5,4
c868e948ae0eddf605324bbddd93f4fd,en,US,91b8f8a911bff655d08192b7e34f37d1,PAH060L,no Transition Curb needed,,55,ZCD060S5,4
d65a2aef90bd259dafdebc67c769cb3c,en,US,91b8f8a911bff655d08192b7e34f37d1,PAH060H,no Transition Curb needed,,55,ZCD060S5,4
d65e67184f721b18f573b4803aa80dfc,en,US,91b8f8a911bff655d08192b7e34f37d1,RAH060K,no Transition Curb needed,,55,ZCD060S5,4
f4d93f1ec9a3e567a90b599834025705,en,US,91b8f8a911bff655d08192b7e34f37d1,PAH060S,no Transition Curb needed,,55,ZCD060S5,4
01587367222b97931527fde42cfcb1fe,en,US,91b8f8a911bff655d08192b7e34f37d1,PCK060,,,55,ZCD060S5,4
688fe443ca4be18470eb1ef5e5618eb6,en,US,91b8f8a911bff655d08192b7e34f37d1,RAS060S,no Transition Curb needed,,55,ZCD060S5,4
8d67c651e01207d75e780d2e2c76569d,en,US,91b8f8a911bff655d08192b7e34f37d1,TCA060S2,,,55,ZCD060S5,4
042d9fb80423e6a86420338eadf9b223,en,US,91b8f8a911bff655d08192b7e34f37d1,RAS060H,no Transition Curb needed,,55,ZCD060S5,4
2fcc8af173b7b4c32455c16311ac3260,en,US,91b8f8a911bff655d08192b7e34f37d1,SPCO60001,,,55,ZCD060S5,4
c128f662fb12ffa401a7ebc5804764d5,en,US,91b8f8a911bff655d08192b7e34f37d1,RAH060S,no Transition Curb needed,,55,ZCD060S5,4
d38b7246b9592fd18de9cb9178405e16,en,US,91b8f8a911bff655d08192b7e34f37d1,RAS060K,no Transition Curb needed,,55,ZCD060S5,4
d7eff5a07702bd857d8832d377bfa8e9,en,US,91b8f8a911bff655d08192b7e34f37d1,RAS060L,no Transition Curb needed,,55,ZCD060S5,4
e8a65b83df27621a8f21fe5e5b7ad7e4,en,US,91b8f8a911bff655d08192b7e34f37d1,SPCO60003,,,55,ZCD060S5,4
8329e9f28d127b41c91292ef993aebd7,en,US,91b8f8a911bff655d08192b7e34f37d1,TCP060,,,55,ZCD060S5,4
a29dc426b9e05f3b3f469ca10dec51a4,en,US,91b8f8a911bff655d08192b7e34f37d1,TCC060,,,55,ZCD060S5,4
aa8259216e5f1721030ab7c5415961f8,en,US,91b8f8a911bff655d08192b7e34f37d1,TCD060,,,55,ZCD060S5,4
0bf53c23e117508dc33a21a8a7ff8d63,en,US,91b8f8a911bff655d08192b7e34f37d1,TCH060,,,55,ZCD060S5,4
43fec133d797b89ae7fea1963fdb5774,en,US,91b8f8a911bff655d08192b7e34f37d1,ZE060C00,10L32,,55,ZCD060S5,4
d4ef4ab401b353d9c4ec58642d8affcc,en,US,91b8f8a911bff655d08192b7e34f37d1,TCX060,,,55,ZCD060S5,4
da584a4c675282a319c1be0b30caa599,en,US,91b8f8a911bff655d08192b7e34f37d1,TCY060,,,55,ZCD060S5,4
daa1e6d11c623289833ef55ae6a24dcb,en,US,91b8f8a911bff655d08192b7e34f37d1,TCZ060,,,55,ZCD060S5,4
ea7a7e1cbed75998928d2d22d892b42c,en,US,91b8f8a911bff655d08192b7e34f37d1,ZJ061C,,,55,ZCD060S5,4
ecd3f811af25171fbb1050b3cf64ae72,en,US,91b8f8a911bff655d08192b7e34f37d1,TCM060,,,55,ZCD060S5,4
784a7c3ec2f32b3abf80d015461de266,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXE06S,no Transition Curb needed,,55,ZCD060S5,4
7e099b0c7c430cf228d2aa8a96c1dd54,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXE06R,no Transition Curb needed,,55,ZCD060S5,4
8fd464c67fc43a4dbe9829acf48cf3a3,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXE06F,no Transition Curb needed,,55,ZCD060S5,4
938a6508d16131ffdfdb9c2f86c76a21,en,US,91b8f8a911bff655d08192b7e34f37d1,ZJ061E,,,55,ZCD060S5,4
94e6a90922623f032a10e132c2b9b5ac,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXE06A,no Transition Curb needed,,55,ZCD060S5,4
b0d729f50d8218f2d807487db9036ec0,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXE06L,no Transition Curb needed,,55,ZCD060S5,4
1614d390d706ff20cb63fe8d51a0108e,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXE06E,no Transition Curb needed,,55,ZCD060S5,4
1fe4476913044f07aef1dd60984b2285,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXE06D,no Transition Curb needed,,55,ZCD060S5,4
25672620d2be1b0561586a83abe54000,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXE06M,no Transition Curb needed,,55,ZCD060S5,4
c18def020cef55042c14c6632e96157e,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXE06N,no Transition Curb needed,,55,ZCD060S5,4
695703eda0d73dddc5716e6e204f87a8,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYE06E,no Transition Curb needed,,55,ZCD060S5,4
876273c6c85612fc89a0ef6d277688c1,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYE06D,no Transition Curb needed,,55,ZCD060S5,4
8f422c9b2d95b95b93994f8f9ceef1d1,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYE06N,no Transition Curb needed,,55,ZCD060S5,4
96fa9af4fa65534e549713200aa70cef,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYE06L,no Transition Curb needed,,55,ZCD060S5,4
42340482550a3ef36ab0ddb56223b629,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYE06A,no Transition Curb needed,,55,ZCD060S5,4
4af80c619c9dc0b4544e80c1a46d11d7,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXE06T,no Transition Curb needed,,55,ZCD060S5,4
4dec7cb3c37c0243564ae4ccb1cdae3b,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYE06M,no Transition Curb needed,,55,ZCD060S5,4
f77d3668b713726c1bbb9fc584859773,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYE06F,no Transition Curb needed,,55,ZCD060S5,4
f86f9c892158d152aa9f90e6951f2b0a,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYE06R,no Transition Curb needed,,55,ZCD060S5,4
1ec17ed9a865706b1a8cddc8d2975957,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYE06S,no Transition Curb needed,,55,ZCD060S5,4
f35b9cb8c060284a9d30cfaa124b4e10,en,US,91b8f8a911bff655d08192b7e34f37d1,50KC-A05A3,no Transition Curb needed,,54,ZCD048S5,4
05354d0642e11c39ca4be272e1941a7b,en,US,91b8f8a911bff655d08192b7e34f37d1,559JP05,no Transition Curb needed,,54,ZCD048S5,4
1c232c82b6b36facbed36d1c6452d57d,en,US,91b8f8a911bff655d08192b7e34f37d1,PAK048K000,,,54,ZCD048S5,4
4e6971ec26ed8e557eb04a0a00fb1e71,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYE05T,no Transition Curb needed,,54,ZCD048S5,4
6ca56dd7bbbdb186e5e6606a9f37ced7,en,US,91b8f8a911bff655d08192b7e34f37d1,50CD005-6,,,54,ZCD048S5,4
81a21dd596e5864e6e0e148bcaf2bf13,en,US,91b8f8a911bff655d08192b7e34f37d1,50CD005-1,,,54,ZCD048S5,4
8f8d02e7a68bf5796eae2d22e2faf785,en,US,91b8f8a911bff655d08192b7e34f37d1,50CD005-5,,,54,ZCD048S5,4
a0f7cbf2dc56eba1532d5fdecb731f84,en,US,91b8f8a911bff655d08192b7e34f37d1,50CD005-3,,,54,ZCD048S5,4
c08e6492dd035835c4af0a87fba7067a,en,US,91b8f8a911bff655d08192b7e34f37d1,50DJ005,no Transition Curb needed,,54,ZCD048S5,4
af9782e231adb6043760d4303a1bbf2b,en,US,91b8f8a911bff655d08192b7e34f37d1,50GS0425,,,54,ZCD048S5,4
0df04876c8fd6af1be939a5652cce341,en,US,91b8f8a911bff655d08192b7e34f37d1,50KC-A05A1,no Transition Curb needed,,54,ZCD048S5,4
22f53b0fb823d7fc6fc9a0a1a05e163b,en,US,91b8f8a911bff655d08192b7e34f37d1,50GS0483,,,54,ZCD048S5,4
24f1a5971352a07c30ce236b2559defc,en,US,91b8f8a911bff655d08192b7e34f37d1,50HJ005,no Transition Curb needed,,54,ZCD048S5,4
5c33194a3223a80aaa96e102dab85a0c,en,US,91b8f8a911bff655d08192b7e34f37d1,50KC-A05A2,no Transition Curb needed,,54,ZCD048S5,4
e1933f34b696c0f280761d3021f0b82d,en,US,91b8f8a911bff655d08192b7e34f37d1,50KC-A05A0,no Transition Curb needed,,54,ZCD048S5,4
